Frequency (Hz);Trace 1: Impedance: Real (Ω);Trace 1: Impedance: Imaginary (Ω);Trace 1: Impedance: Magnitude (Ω);Trace 2: Impedance: Real (Ω);Trace 2: Impedance: Imaginary (Ω);Trace 2: Impedance: Phase (°)
863191.679314;28.838472368665947;-378.0765812930344;379.17483936936895;28.838472368665947;-378.0765812930344;-85.63810749277168
881276.917772;31.081386837634216;-369.5872506162289;370.8918823940662;31.081386837634216;-369.5872506162289;-85.19287595275816
899741.070737;33.73964889655133;-361.69801057273634;363.26824078074577;33.73964889655133;-361.69801057273634;-84.6707985200939
918592.077071;36.576460034020066;-354.6354180425025;356.51664359297564;36.576460034020066;-354.6354180425025;-84.11143715325075
937838.041967;39.57751828770096;-348.46138716387844;350.70175120462073;39.57751828770096;-348.46138716387844;-83.52023241848151
957487.240436;42.360738543242064;-343.473137476985;346.075466247194;42.360738543242064;-343.473137476985;-82.96918253792562
977548.120861;44.64124072510721;-339.54759435981197;342.469574136174;44.64124072510721;-339.54759435981197;-82.51012608378922
998029.308636;45.902661081399025;-336.5489050978228;339.66486397167597;45.902661081399025;-336.5489050978228;-82.23322469668378
1018939.609866;45.81825607592384;-334.08986052294256;337.21706287505407;45.81825607592384;-334.08986052294256;-82.19097083298443
1040288.015162;44.43830155482408;-331.59072785360195;334.5551874408152;44.43830155482408;-331.59072785360195;-82.36695676887564
1062083.7035;41.98517773072813;-328.47226917971267;331.14466139309934;41.98517773072813;-328.47226917971267;-82.71597626540655
1084336.046172;38.83633016965302;-324.42437866127153;326.74062803820163;38.83633016965302;-324.42437866127153;-83.17369623465416
1107054.610812;35.59060559528538;-319.4804139820829;321.4567251198864;35.59060559528538;-319.4804139820829;-83.64337216106387
