Frequency (Hz);Trace 1: Impedance: Real (Ω);Trace 1: Impedance: Imaginary (Ω);Trace 1: Impedance: Magnitude (Ω);Trace 2: Impedance: Real (Ω);Trace 2: Impedance: Imaginary (Ω);Trace 2: Impedance: Phase (°)
17504.070322;321.5558982372295;-12060.496808039827;12064.782693958065;321.5558982372295;-12060.496808039827;-88.472746816644
17870.808433;332.6976919535347;-11798.043030040144;11802.733034891115;332.6976919535347;-11798.043030040144;-88.38472167130358
18245.23029;359.9056387402412;-11541.074931013967;11546.685352605573;359.9056387402412;-11541.074931013967;-88.21382379430163
18627.496881;369.9974158496423;-11285.328799474371;11291.392482771162;369.9974158496423;-11285.328799474371;-88.12219033142063
19017.772565;378.01554633475166;-11018.579477425445;11025.061879808745;378.01554633475166;-11018.579477425445;-88.03511839519321
19416.225145;393.1499884987712;-10767.987727946342;10775.162487065314;393.1499884987712;-10767.987727946342;-87.90900266177822
19823.02594;396.73881128525926;-10523.98202161755;10531.457604515599;396.73881128525926;-10523.98202161755;-87.84105483254748
20238.349859;416.515625000379;-10282.286866234826;10290.7195309859;416.515625000379;-10282.286866234826;-87.68032662431352
20662.375475;428.2453934343827;-10043.728027452311;10052.85366482716;428.2453934343827;-10043.728027452311;-87.55849615769269
21095.285101;459.22706083818395;-9812.555859889659;9823.295882587521;459.22706083818395;-9812.555859889659;-87.32051584195818
21537.264873;456.49746907353926;-9581.108555256513;9591.977433609823;456.49746907353926;-9581.108555256513;-87.27217228424632
21988.504824;484.18110625624;-9357.719766011634;9370.237487004284;484.18110625624;-9357.719766011634;-87.03807999771868
22449.198969;483.941039167499;-9133.528751069773;9146.340600262418;483.941039167499;-9133.528751069773;-86.96701290447422
22919.54539;500.74403962928426;-8916.102407685155;8930.15267157025;500.74403962928426;-8916.102407685155;-86.78554473022471
23399.746316;506.6843964079482;-8704.86693831063;8719.600764441957;506.6843964079482;-8704.86693831063;-86.66874197416908
23890.008215;528.8156013869154;-8495.989833986554;8512.431450500677;528.8156013869154;-8495.989833986554;-86.43833555296017
24390.541881;536.0990696673346;-8280.236309467517;8297.572871214956;536.0990696673346;-8280.236309467517;-86.29558850448403
24901.562522;559.5683557206381;-8088.90932557886;8108.240920332877;559.5683557206381;-8088.90932557886;-86.04274101560301
25423.289859;577.0678156627291;-7880.240972361003;7901.3419775599405;577.0678156627291;-7880.240972361003;-85.81172228349975
25955.948214;587.2318867588365;-7683.190772885241;7705.599375867867;587.2318867588365;-7683.190772885241;-85.6293391079294
26499.766608;608.0461785520757;-7490.838838617468;7515.476476005477;608.0461785520757;-7490.838838617468;-85.35936281983187
27054.978862;638.1377685082805;-7296.449624421875;7324.30180517726;638.1377685082805;-7296.449624421875;-85.00170554150408
27621.823696;651.555303658324;-7104.533317595114;7134.347760976074;651.555303658324;-7104.533317595114;-84.76007338593939
